"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Dave Poirier,British Columbia,Computer Peripherals,0.46
Cardinal Holdit Business Card Pockets,Damala Kotsonis,British Columbia,Binders and Binder Accessories,0.37
Avery 508,Eric Barreto,British Columbia,Labels,0.36
Xerox 1898,Eric Barreto,British Columbia,Paper,0.37
Xerox 199,Tracy Hopkins,British Columbia,Paper,0.4
StarTAC 6500,Tracy Hopkins,British Columbia,Telephones and Communication,0.59
"Avery Trapezoid Extra Heavy Duty 4"" Binders",Paul Van Hugh,British Columbia,Binders and Binder Accessories,0.35
"Brites Rubber Bands, 1 1/2 oz. Box",Paul Van Hugh,British Columbia,Rubber Bands,0.83
GBC VeloBinder Strips,Barry Pond,British Columbia,Binders and Binder Accessories,0.35
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Michael Stewart,British Columbia,Appliances,0.41
Boston 1730 StandUp Electric Pencil Sharpener,Michael Stewart,British Columbia,Pens & Art Supplies,0.59
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Speros Goranitis,British Columbia,Office Furnishings,0.44
Belkin 8 Outlet Surge Protector,Cyra Reiten,British Columbia,Appliances,0.57
Storex DuraTech Recycled Plastic Frosted Binders,Dan Campbell,British Columbia,Binders and Binder Accessories,0.35
Brown Kraft Recycled Envelopes,Dan Campbell,British Columbia,Envelopes,0.35
"Master Giant Foot� Doorstop, Safety Yellow",Rick Huthwaite,British Columbia,Office Furnishings,0.42
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Rick Huthwaite,British Columbia,Pens & Art Supplies,0.57
252,Corey Lock,British Columbia,Telephones and Communication,0.55
Self-Adhesive Address Labels for Typewriters by Universal,Raymond Fair,British Columbia,Labels,0.38
"Post-it� �Important Message� Note Pad, Neon Colors, 50 Sheets/Pad",Raymond Fair,British Columbia,Paper,0.37
"Peel & Seel� Recycled Catalog Envelopes, Brown",Ed Jacobs,British Columbia,Envelopes,0.35
Surelock� Post Binders,Emily Phan,British Columbia,Binders and Binder Accessories,0.35
"Wilson Jones Hanging View Binder, White, 1""",Allen Armold,British Columbia,Binders and Binder Accessories,0.39
Hewlett-Packard 2600DN Business Color Inkjet Printer,Allen Armold,British Columbia,Office Machines,0.39
GBC DocuBind 200 Manual Binding Machine,Barry Pond,British Columbia,Binders and Binder Accessories,0.35
Xerox 1993,Barry Pond,British Columbia,Paper,0.36
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Barry Pond,British Columbia,Pens & Art Supplies,0.41
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Dean Katz,British Columbia,Chairs & Chairmats,0.69
Xerox 1937,Dean Katz,British Columbia,Paper,0.37
Bretford CR8500 Series Meeting Room Furniture,Dean Katz,British Columbia,Tables,0.71
"Eldon Regeneration Recycled Desk Accessories, Smoke",Jeremy Pistek,British Columbia,Office Furnishings,0.53
"Bush Westfield Collection Bookcases, Fully Assembled",Jennifer Patt,British Columbia,Bookcases,0.62
GBC Wire Binding Strips,Corey Catlett,British Columbia,Binders and Binder Accessories,0.37
"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate",Corey Catlett,British Columbia,Paper,0.38
Xerox 1977,Alyssa Tate,British Columbia,Paper,0.37
Xerox 188,Raymond Fair,British Columbia,Paper,0.36
5180,Raymond Fair,British Columbia,Telephones and Communication,0.56
Avery Printable Repositionable Plastic Tabs,Giulietta Dortch,British Columbia,Binders and Binder Accessories,0.38
Staples Brown Kraft Recycled Clasp Envelopes,Julia Barnett,British Columbia,Envelopes,0.35
"Array� Parchment Paper, Assorted Colors",Julia Barnett,British Columbia,Paper,0.37
Fellowes Staxonsteel� Drawer Files,Muhammed Lee,British Columbia,Storage & Organization,0.71
Nu-Dell Executive Frame,Muhammed Lee,British Columbia,Office Furnishings,0.48
"""While you Were Out"" Message Book, One Form per Page",Christy Brittain,British Columbia,Paper,0.35
"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Brad Thomas,British Columbia,Computer Peripherals,0.64
Xerox 1881,Brad Thomas,British Columbia,Paper,0.38
Xerox 19,Brad Thomas,British Columbia,Paper,0.4
636,Art Foster,British Columbia,Telephones and Communication,0.57
Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Eugene Moren,British Columbia,Office Machines,0.4
Balt Solid Wood Rectangular Table,Carol Darley,British Columbia,Tables,0.75
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Maribeth Dona,British Columbia,Bookcases,0.78
Xerox 1923,Maribeth Dona,British Columbia,Paper,0.37
Eldon Executive Woodline II Cherry Finish Desk Accessories,Fred Harton,British Columbia,Office Furnishings,0.57
"GBC White Gloss Covers, Plain Front",Andrew Allen,British Columbia,Binders and Binder Accessories,0.38
Accessory31,Andrew Allen,British Columbia,Telephones and Communication,0.35
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Art Miller,British Columbia,Bookcases,0.62
Advantus Panel Wall Acrylic Frame,Art Miller,British Columbia,Office Furnishings,0.42
Xerox 1984,Art Miller,British Columbia,Paper,0.36
Wilson Jones Custom Binder Spines & Labels,Maribeth Dona,British Columbia,Binders and Binder Accessories,0.36
Sharp 1540cs Digital Laser Copier,Maribeth Dona,British Columbia,Copiers and Fax,0.35
Boston 16801 Nautilus� Battery Pencil Sharpener,Maribeth Dona,British Columbia,Pens & Art Supplies,0.59
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Maribeth Dona,British Columbia,Storage & Organization,0.57
"Acco PRESSTEX� Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Cathy Armstrong,British Columbia,Binders and Binder Accessories,0.36
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Cathy Armstrong,British Columbia,Paper,0.38
Park Ridge� Embossed Executive Business Envelopes,Cathy Armstrong,British Columbia,Envelopes,0.38
"Iris� 3-Drawer Stacking Bin, Black",Cathy Armstrong,British Columbia,Storage & Organization,0.83
"Avery Flip-Chart Easel Binder, Black",Christopher Martinez,British Columbia,Binders and Binder Accessories,0.38
Logitech Cordless Access Keyboard,Christopher Martinez,British Columbia,Computer Peripherals,0.51
Hewlett-Packard 4.7GB DVD+R Discs,Art Miller,British Columbia,Computer Peripherals,0.49
T39m,Eugene Moren,British Columbia,Telephones and Communication,0.55
"Executive Impressions 13"" Chairman Wall Clock",Scott Cohen,British Columbia,Office Furnishings,0.5
Boston 1730 StandUp Electric Pencil Sharpener,Scott Cohen,British Columbia,Pens & Art Supplies,0.59
"Eldon� 400 Class� Desk Accessories, Black Carbon",Anthony O'Donnell,British Columbia,Office Furnishings,0.43
Letter Slitter,Eugene Moren,British Columbia,"Scissors, Rulers and Trimmers",0.82
Deflect-O� Glasstique� Clear Desk Accessories,Art Miller,British Columbia,Office Furnishings,0.52
StarTAC 6500,Lauren Leatherbury,British Columbia,Telephones and Communication,0.59
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Christopher Martinez,British Columbia,Binders and Binder Accessories,0.38
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Christopher Martinez,British Columbia,Bookcases,0.65
i470,Christopher Martinez,British Columbia,Telephones and Communication,0.56
Global Adaptabilities� Conference Tables,Art Foster,British Columbia,Tables,0.66
"Bush� Cubix Conference Tables, Fully Assembled",Christopher Martinez,British Columbia,Tables,0.6
Avery Legal 4-Ring Binder,Art Foster,British Columbia,Binders and Binder Accessories,0.35
"Eldon Regeneration Recycled Desk Accessories, Smoke",Eugene Moren,British Columbia,Office Furnishings,0.53
Avery 474,Art Miller,British Columbia,Labels,0.36
Okidata ML390 Turbo Dot Matrix Printers,Anthony O'Donnell,British Columbia,Office Machines,0.56
"Imation Neon Mac Format Diskettes, 10/Pack",Art Foster,British Columbia,Computer Peripherals,0.77
Global Leather Executive Chair,Greg Matthias,British Columbia,Chairs & Chairmats,0.55
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Greg Matthias,British Columbia,Envelopes,0.38
"Brites Rubber Bands, 1 1/2 oz. Box",Greg Matthias,British Columbia,Rubber Bands,0.83
Adesso Programmable 142-Key Keyboard,Maribeth Dona,British Columbia,Computer Peripherals,0.79
PC Concepts 116 Key Quantum 3000 Keyboard,Maribeth Dona,British Columbia,Computer Peripherals,0.75
Acme� Preferred Stainless Steel Scissors,Scott Cohen,British Columbia,"Scissors, Rulers and Trimmers",0.56
DMI Eclipse Executive Suite Bookcases,Christopher Martinez,British Columbia,Bookcases,0.66
Xerox 1936,Eugene Moren,British Columbia,Paper,0.38
Acme� Preferred Stainless Steel Scissors,Cynthia Delaney,British Columbia,"Scissors, Rulers and Trimmers",0.56
3285,Cynthia Delaney,British Columbia,Telephones and Communication,0.59
Microsoft Natural Keyboard Elite,Anthony Rawles,British Columbia,Computer Peripherals,0.7
"IBM Numeric Access II Keypad, 17-Key, Black",Lauren Leatherbury,British Columbia,Computer Peripherals,0.75
"Avery� Durable Plastic 1"" Binders",Fred Harton,British Columbia,Binders and Binder Accessories,0.36
"Imation IBM Formatted Diskettes, 100/Pack",Fred Harton,British Columbia,Computer Peripherals,0.7
"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Cathy Armstrong,British Columbia,Bookcases,0.56
Xerox 1993,Cathy Armstrong,British Columbia,Paper,0.36
Ibico Presentation Index for Binding Systems,Barry Blumstein,British Columbia,Binders and Binder Accessories,0.38
Multimedia Mailers,Eva Jacobs,British Columbia,Envelopes,0.39
"Binney & Smith inkTank� Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Eva Jacobs,British Columbia,Pens & Art Supplies,0.44
Advantus Push Pins,Anthony Rawles,British Columbia,Rubber Bands,0.44
Belkin 6 Outlet Metallic Surge Strip,Andrew Allen,British Columbia,Appliances,0.59
Wirebound Voice Message Log Book,Scott Cohen,British Columbia,Paper,0.39
Xerox 1939,Carol Darley,British Columbia,Paper,0.37
"AT&T Black Trimline Phone, Model 210",Lauren Leatherbury,British Columbia,Office Machines,0.49
Logitech Cordless Keyboard,Eugene Moren,British Columbia,Computer Peripherals,0.49
"GBC White Gloss Covers, Plain Front",Fred Harton,British Columbia,Binders and Binder Accessories,0.38
Luxo Professional Combination Clamp-On Lamps,Fred Harton,British Columbia,Office Furnishings,0.59
Holmes Odor Grabber,Cynthia Delaney,British Columbia,Appliances,0.52
Xerox 1959,Carol Darley,British Columbia,Paper,0.37
"Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""",Carol Darley,British Columbia,Paper,0.4
LX 788,Eugene Moren,British Columbia,Telephones and Communication,0.58
Accessory35,Lauren Leatherbury,British Columbia,Telephones and Communication,0.55
"Master Caster Door Stop, Gray",Carol Darley,British Columbia,Office Furnishings,0.51
Accessory27,Carol Darley,British Columbia,Telephones and Communication,0.85
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Fred Harton,British Columbia,Binders and Binder Accessories,0.36
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Fred Harton,British Columbia,Binders and Binder Accessories,0.38
Accessory6,Fred Harton,British Columbia,Telephones and Communication,0.8
"Lifetime Advantage� Folding Chairs, 4/Carton",Barry Blumstein,British Columbia,Chairs & Chairmats,0.57
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Barry Blumstein,British Columbia,Computer Peripherals,0.64
Phone 918,Cynthia Delaney,British Columbia,Telephones and Communication,0.59
Eldon Cleatmat� Chair Mats for Medium Pile Carpets,Duane Noonan,British Columbia,Office Furnishings,0.72
Hon Rectangular Conference Tables,Duane Noonan,British Columbia,Tables,0.68
Fellowes Officeware� Wire Shelving,Cathy Armstrong,British Columbia,Storage & Organization,0.83
Computer Printout Paper with Letter-Trim Perforations,Cynthia Delaney,British Columbia,Paper,0.37
US Robotics 56K V.92 Internal PCI Faxmodem,Art Miller,British Columbia,Computer Peripherals,0.45
Accessory39,Art Miller,British Columbia,Telephones and Communication,0.81
Keytronic French Keyboard,Eva Jacobs,British Columbia,Computer Peripherals,0.65
Carina Double Wide Media Storage Towers in Natural & Black,Fred Harton,British Columbia,Storage & Organization,0.81
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Fred Harton,British Columbia,Storage & Organization,0.8
Talkabout T8367,Anthony O'Donnell,British Columbia,Telephones and Communication,0.56
"Memorex 4.7GB DVD+RW, 3/Pack",Art Foster,British Columbia,Computer Peripherals,0.4
Kensington 6 Outlet MasterPiece� HOMEOFFICE Power Control Center,Eva Jacobs,British Columbia,Appliances,0.56
"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Cathy Armstrong,British Columbia,Computer Peripherals,0.79
Xerox 1905,Barry Blumstein,British Columbia,Paper,0.37
T60,Andrew Allen,British Columbia,Telephones and Communication,0.56
Nu-Dell Leatherette Frames,Christopher Martinez,British Columbia,Office Furnishings,0.49
OIC Thumb-Tacks,Christopher Martinez,British Columbia,Rubber Bands,0.38
GBC DocuBind P100 Manual Binding Machine,Andrew Allen,British Columbia,Binders and Binder Accessories,0.4
Sanford Pocket Accent� Highlighters,Andrew Allen,British Columbia,Pens & Art Supplies,0.42
GBC Standard Plastic Binding Systems Combs,Fred Harton,British Columbia,Binders and Binder Accessories,0.36
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Anthony Rawles,British Columbia,Storage & Organization,0.8
Accessory6,Barry Blumstein,British Columbia,Telephones and Communication,0.8
Lexmark 4227 Plus Dot Matrix Printer,Greg Matthias,British Columbia,Office Machines,0.55
Staples Colored Interoffice Envelopes,Carol Darley,British Columbia,Envelopes,0.36
Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Lauren Leatherbury,British Columbia,Office Machines,0.57
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Lauren Leatherbury,British Columbia,Pens & Art Supplies,0.56
Portable Personal File Box,Lauren Leatherbury,British Columbia,Storage & Organization,0.58
Xerox 1928,Barry Blumstein,British Columbia,Paper,0.4
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Barry Blumstein,British Columbia,Storage & Organization,0.57
Fiskars� Softgrip Scissors,Cynthia Delaney,British Columbia,"Scissors, Rulers and Trimmers",0.57
Binder Clips by OIC,Sanjit Jacobs,British Columbia,Rubber Bands,0.37
Xerox 210,Anthony O'Donnell,British Columbia,Paper,0.37
SAFCO Optional Arm Kit for Workspace� Cribbage Stacking Chair,Fred Harton,British Columbia,Chairs & Chairmats,
Xerox 1896,Fred Harton,British Columbia,Paper,0.4
"Acco Clips to Go� Binder Clips, 24 Clips in Two Sizes",Fred Harton,British Columbia,Rubber Bands,0.38
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Anthony O'Donnell,British Columbia,Appliances,0.57
Avery White Multi-Purpose Labels,Eva Jacobs,British Columbia,Labels,0.39
"Carina 42""Hx23 3/4""W Media Storage Unit",Eva Jacobs,British Columbia,Storage & Organization,0.83
StarTAC 7797,Eva Jacobs,British Columbia,Telephones and Communication,0.55
Targus USB Numeric Keypad,Ken Lonsdale,British Columbia,Computer Peripherals,0.74
Xerox 21,Duane Noonan,British Columbia,Paper,0.37
Accessory31,Duane Noonan,British Columbia,Telephones and Communication,0.35
Electrix Halogen Magnifier Lamp,Eva Jacobs,British Columbia,Office Furnishings,0.59
Holmes 99% HEPA Air Purifier,Lauren Leatherbury,British Columbia,Appliances,0.52
"Advantus Push Pins, Aluminum Head",Greg Matthias,British Columbia,Rubber Bands,0.54
Self-Adhesive Ring Binder Labels,Lauren Leatherbury,British Columbia,Binders and Binder Accessories,0.38
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Greg Matthias,British Columbia,Binders and Binder Accessories,0.4
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Art Foster,British Columbia,Envelopes,0.35
Hewlett Packard LaserJet 3310 Copier,Art Miller,British Columbia,Copiers and Fax,0.37
Dana Halogen Swing-Arm Architect Lamp,Art Miller,British Columbia,Office Furnishings,0.57
Xerox 2,Art Miller,British Columbia,Paper,0.37
Flexible Leather- Look Classic Collection Ring Binder,Art Miller,British Columbia,Binders and Binder Accessories,0.35
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Art Miller,British Columbia,Pens & Art Supplies,0.57
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Ken Lonsdale,British Columbia,Tables,
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Fred Harton,British Columbia,Appliances,0.59
"Eldon� Expressions� Wood Desk Accessories, Oak",Fred Harton,British Columbia,Office Furnishings,0.56
V66,Anthony Rawles,British Columbia,Telephones and Communication,0.59
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Lauren Leatherbury,British Columbia,Storage & Organization,0.57
Accessory39,Greg Matthias,British Columbia,Telephones and Communication,0.81
